plotID,with_crypto,without_crypto,geom
1591,FALSE,FALSE,"c(13.02545, 46.84183)"
1437,TRUE,TRUE,"c(13.02545, 46.84183)"
1193,TRUE,TRUE,"c(12.98709, 46.64299)"
1118,TRUE,TRUE,"c(12.95833, 47.725)"
1589,FALSE,FALSE,"c(12.98709, 46.64299)"
1592,TRUE,FALSE,"c(13.02296, 47.21463)"
1439,FALSE,TRUE,"c(13.02296, 47.21463)"
1441,TRUE,FALSE,"c(13.06301, 46.91607)"
1440,FALSE,FALSE,"c(13.05851, 46.89335)"
1594,FALSE,TRUE,"c(13.06301, 46.91607)"
1443,TRUE,TRUE,"c(13.09435, 46.79364)"
1597,FALSE,FALSE,"c(13.09435, 46.79364)"
1593,TRUE,TRUE,"c(13.05851, 46.89335)"
1595,TRUE,TRUE,"c(13.05808, 46.96851)"
1442,FALSE,FALSE,"c(13.05808, 46.96851)"
1134,TRUE,TRUE,"c(12.95833, 47.725)"
1148,FALSE,TRUE,"c(12.95833, 47.725)"
344,TRUE,TRUE,"c(12.95833, 47.725)"
1092,TRUE,TRUE,"c(12.95833, 47.725)"
1091,TRUE,TRUE,"c(12.95833, 47.725)"
1107,TRUE,TRUE,"c(12.95833, 47.725)"
1150,TRUE,TRUE,"c(12.95833, 47.725)"
1116,TRUE,TRUE,"c(12.95833, 47.725)"
1128,TRUE,FALSE,"c(12.95833, 47.725)"
1124,FALSE,TRUE,"c(12.95833, 47.725)"
1095,TRUE,TRUE,"c(12.95833, 47.725)"
1093,TRUE,TRUE,"c(12.95833, 47.725)"
1103,TRUE,TRUE,"c(12.95833, 47.725)"
1090,FALSE,FALSE,"c(12.95833, 47.725)"
1100,TRUE,TRUE,"c(12.95833, 47.725)"
1111,TRUE,TRUE,"c(12.95833, 47.725)"
1105,TRUE,TRUE,"c(12.95833, 47.725)"
1140,TRUE,TRUE,"c(12.95833, 47.725)"
342,TRUE,TRUE,"c(12.95833, 47.725)"
1115,TRUE,TRUE,"c(12.95833, 47.725)"
1087,TRUE,TRUE,"c(12.95833, 47.725)"
1013,FALSE,TRUE,"c(13.125, 47.825)"
1006,TRUE,TRUE,"c(13.125, 47.825)"
1022,TRUE,TRUE,"c(13.125, 47.825)"
1195,TRUE,TRUE,"c(13.1344, 46.62016)"
1019,TRUE,TRUE,"c(13.125, 47.825)"
1014,TRUE,TRUE,"c(13.125, 47.825)"
1009,TRUE,FALSE,"c(13.125, 47.825)"
1023,TRUE,TRUE,"c(13.125, 47.825)"
1017,FALSE,FALSE,"c(13.125, 47.825)"
333,TRUE,TRUE,"c(13.125, 47.825)"
1018,TRUE,TRUE,"c(13.125, 47.825)"
1456,FALSE,FALSE,"c(13.16377, 47.11543)"
1446,FALSE,TRUE,"c(13.166, 46.9183)"
1455,FALSE,FALSE,"c(13.16568, 47.11372)"
1601,FALSE,FALSE,"c(13.166, 46.9183)"
1604,FALSE,TRUE,"c(13.16686, 46.96678)"
1449,TRUE,FALSE,"c(13.16686, 46.96678)"
1610,FALSE,TRUE,"c(13.16568, 47.11372)"
1606,TRUE,TRUE,"c(13.1644, 47.06503)"
1611,FALSE,FALSE,"c(13.16377, 47.11543)"
1451,FALSE,FALSE,"c(13.1644, 47.06503)"
1452,TRUE,TRUE,"c(13.1649, 47.06708)"
1607,FALSE,FALSE,"c(13.1649, 47.06708)"
334,FALSE,FALSE,"c(13.125, 47.825)"
509,FALSE,FALSE,"c(13.125, 47.425)"
1003,TRUE,TRUE,"c(13.125, 47.825)"
1015,FALSE,TRUE,"c(13.125, 47.825)"
1016,TRUE,TRUE,"c(13.125, 47.825)"
1025,FALSE,FALSE,"c(13.125, 47.825)"
508,TRUE,TRUE,"c(13.125, 47.425)"
1004,TRUE,TRUE,"c(13.125, 47.825)"
1026,TRUE,TRUE,"c(13.125, 47.825)"
1008,TRUE,TRUE,"c(13.125, 47.825)"
1020,TRUE,FALSE,"c(13.125, 47.825)"
1024,TRUE,TRUE,"c(13.125, 47.825)"
512,TRUE,TRUE,"c(13.125, 47.425)"
1010,FALSE,FALSE,"c(13.125, 47.825)"
1011,TRUE,TRUE,"c(13.125, 47.825)"
335,TRUE,TRUE,"c(13.125, 47.825)"
511,TRUE,TRUE,"c(13.125, 47.425)"
1002,FALSE,FALSE,"c(13.125, 47.825)"
1012,TRUE,TRUE,"c(13.125, 47.825)"
1005,TRUE,TRUE,"c(13.125, 47.825)"
1007,TRUE,TRUE,"c(13.125, 47.825)"
1021,TRUE,TRUE,"c(13.125, 47.825)"
510,FALSE,TRUE,"c(13.125, 47.425)"
1426,TRUE,TRUE,"c(12.8455, 46.86775)"
1192,TRUE,TRUE,"c(12.83797, 47.23784)"
1578,FALSE,FALSE,"c(12.8455, 46.86775)"
2381,TRUE,TRUE,"c(12.84947, 47.19727)"
1571,FALSE,FALSE,"c(12.80873, 46.7164)"
1572,FALSE,FALSE,"c(12.80851, 46.7183)"
1423,TRUE,TRUE,"c(12.80851, 46.7183)"
1569,TRUE,FALSE,"c(12.80872, 46.66647)"
1422,TRUE,TRUE,"c(12.80873, 46.7164)"
1420,FALSE,TRUE,"c(12.80872, 46.66647)"
1579,TRUE,TRUE,"c(12.87827, 46.89048)"
1580,TRUE,FALSE,"c(12.91576, 46.89123)"
206,TRUE,FALSE,"c(12.91542, 46.69171)"
1428,FALSE,TRUE,"c(12.91576, 46.89123)"
1429,FALSE,TRUE,"c(12.91596, 46.89469)"
1581,TRUE,FALSE,"c(12.91596, 46.89469)"
1245,FALSE,TRUE,"c(12.91542, 46.69171)"
1432,TRUE,TRUE,"c(12.91253, 46.98974)"
1427,FALSE,FALSE,"c(12.87827, 46.89048)"
1584,FALSE,FALSE,"c(12.91253, 46.98974)"
1431,FALSE,FALSE,"c(12.91521, 46.94103)"
1583,TRUE,TRUE,"c(12.91521, 46.94103)"
1573,TRUE,TRUE,"c(12.80815, 46.7919)"
1416,TRUE,TRUE,"c(12.66259, 46.89201)"
1566,FALSE,FALSE,"c(12.66259, 46.89201)"
1568,FALSE,TRUE,"c(12.73354, 46.86631)"
1418,TRUE,TRUE,"c(12.73372, 46.86464)"
1419,TRUE,FALSE,"c(12.73354, 46.86631)"
2278,FALSE,TRUE,"c(12.64878, 47.38413)"
1413,FALSE,TRUE,"c(12.62633, 46.89169)"
1414,TRUE,TRUE,"c(12.62621, 46.91588)"
1564,TRUE,FALSE,"c(12.62633, 46.89169)"
2279,TRUE,TRUE,"c(12.64662, 47.38241)"
1415,TRUE,TRUE,"c(12.62678, 47.01399)"
1567,FALSE,FALSE,"c(12.73372, 46.86464)"
1574,TRUE,FALSE,"c(12.80646, 46.79314)"
1424,FALSE,TRUE,"c(12.80646, 46.79314)"
1575,FALSE,FALSE,"c(12.80726, 47.13886)"
1190,FALSE,FALSE,"c(12.80815, 46.7919)"
1425,TRUE,TRUE,"c(12.80726, 47.13886)"
1570,FALSE,FALSE,"c(12.80606, 46.66914)"
2085,TRUE,TRUE,"c(12.79473, 47.13853)"
346,TRUE,TRUE,"c(12.79167, 47.475)"
1576,FALSE,TRUE,"c(12.80332, 47.45867)"
1421,TRUE,TRUE,"c(12.80606, 46.66914)"
1191,TRUE,FALSE,"c(12.80332, 47.45867)"
1145,TRUE,TRUE,"c(12.95833, 47.725)"
1112,TRUE,TRUE,"c(12.95833, 47.725)"
1099,TRUE,TRUE,"c(12.95833, 47.725)"
1146,TRUE,FALSE,"c(12.95833, 47.725)"
689,TRUE,TRUE,"c(12.95833, 47.725)"
1098,TRUE,TRUE,"c(12.95833, 47.725)"
1088,TRUE,TRUE,"c(12.95833, 47.725)"
1117,FALSE,FALSE,"c(12.95833, 47.725)"
1106,TRUE,TRUE,"c(12.95833, 47.725)"
1127,FALSE,FALSE,"c(12.95833, 47.725)"
1132,TRUE,TRUE,"c(12.95833, 47.725)"
1120,FALSE,FALSE,"c(12.95833, 47.725)"
1119,FALSE,FALSE,"c(12.95833, 47.725)"
1151,TRUE,TRUE,"c(12.95833, 47.725)"
1121,TRUE,TRUE,"c(12.95833, 47.725)"
1114,TRUE,TRUE,"c(12.95833, 47.725)"
1141,TRUE,TRUE,"c(12.95833, 47.725)"
1138,TRUE,TRUE,"c(12.95833, 47.725)"
1139,TRUE,FALSE,"c(12.95833, 47.725)"
1586,FALSE,TRUE,"c(12.95155, 46.91497)"
1436,FALSE,TRUE,"c(12.9514, 46.91584)"
1434,TRUE,FALSE,"c(12.95155, 46.91497)"
1433,TRUE,TRUE,"c(12.95173, 46.7936)"
1585,FALSE,FALSE,"c(12.95173, 46.7936)"
1588,TRUE,FALSE,"c(12.9514, 46.91584)"
1430,TRUE,FALSE,"c(12.91732, 46.89283)"
1582,FALSE,TRUE,"c(12.91732, 46.89283)"
2380,TRUE,TRUE,"c(12.92181, 47.26957)"
1587,TRUE,TRUE,"c(12.94878, 46.9159)"
1435,FALSE,FALSE,"c(12.94878, 46.9159)"
1122,TRUE,FALSE,"c(12.95833, 47.725)"
1149,FALSE,TRUE,"c(12.95833, 47.725)"
1104,TRUE,TRUE,"c(12.95833, 47.725)"
1129,TRUE,TRUE,"c(12.95833, 47.725)"
1137,TRUE,TRUE,"c(12.95833, 47.725)"
1094,TRUE,TRUE,"c(12.95833, 47.725)"
1102,TRUE,TRUE,"c(12.95833, 47.725)"
1109,TRUE,TRUE,"c(12.95833, 47.725)"
1125,TRUE,TRUE,"c(12.95833, 47.725)"
1147,TRUE,TRUE,"c(12.95833, 47.725)"
1089,TRUE,TRUE,"c(12.95833, 47.725)"
1135,TRUE,TRUE,"c(12.95833, 47.725)"
526,TRUE,TRUE,"c(13.625, 48.525)"
608,TRUE,TRUE,"c(13.625, 47.825)"
2220,TRUE,TRUE,"c(13.62608, 47.57741)"
1922,FALSE,TRUE,"c(13.625, 48.475)"
603,TRUE,TRUE,"c(13.625, 47.775)"
1643,TRUE,TRUE,"c(13.60024, 46.54742)"
1478,FALSE,FALSE,"c(13.60024, 46.54742)"
1046,FALSE,TRUE,"c(13.625, 47.525)"
583,FALSE,TRUE,"c(13.625, 47.525)"
1044,FALSE,TRUE,"c(13.625, 47.525)"
2219,FALSE,FALSE,"c(13.62608, 47.57741)"
1647,FALSE,FALSE,"c(13.67531, 46.86687)"
1479,TRUE,TRUE,"c(13.67531, 46.86687)"
2207,TRUE,TRUE,"c(13.70792, 47.62174)"
1045,FALSE,TRUE,"c(13.70833, 47.525)"
1050,FALSE,FALSE,"c(13.70833, 47.525)"
2646,FALSE,TRUE,"c(13.66278, 47.62926)"
2218,TRUE,TRUE,"c(13.63161, 47.57858)"
2217,TRUE,TRUE,"c(13.63161, 47.57858)"
2215,TRUE,TRUE,"c(13.64981, 46.74475)"
2644,FALSE,TRUE,"c(13.66205, 47.62949)"
2645,FALSE,TRUE,"c(13.65932, 47.62945)"
1642,TRUE,TRUE,"c(13.56576, 47.60712)"
2043,TRUE,TRUE,"c(13.45833, 47.775)"
519,TRUE,TRUE,"c(13.45833, 47.775)"
2046,TRUE,TRUE,"c(13.45833, 47.775)"
668,TRUE,TRUE,"c(13.45833, 46.675)"
2048,TRUE,TRUE,"c(13.45833, 47.775)"
352,FALSE,TRUE,"c(13.45833, 47.675)"
2047,TRUE,TRUE,"c(13.45833, 47.775)"
2044,TRUE,TRUE,"c(13.45833, 47.775)"
671,TRUE,TRUE,"c(13.45833, 46.775)"
2045,TRUE,TRUE,"c(13.45833, 47.775)"
1030,FALSE,TRUE,"c(13.54167, 47.525)"
1028,FALSE,TRUE,"c(13.54167, 47.525)"
1477,FALSE,FALSE,"c(13.56576, 47.60712)"
1029,FALSE,TRUE,"c(13.54167, 47.525)"
1054,FALSE,TRUE,"c(13.54167, 47.525)"
1476,FALSE,TRUE,"c(13.53159, 47.75807)"
1474,TRUE,TRUE,"c(13.52654, 46.56817)"
1641,FALSE,FALSE,"c(13.53265, 47.60991)"
1052,FALSE,TRUE,"c(13.54167, 47.525)"
1475,TRUE,TRUE,"c(13.53265, 47.60991)"
2337,FALSE,TRUE,"c(13.85185, 47.45983)"
1657,TRUE,TRUE,"c(13.85155, 46.96529)"
2094,FALSE,FALSE,"c(13.85373, 48.76199)"
2092,FALSE,TRUE,"c(13.85437, 48.76922)"
2093,FALSE,FALSE,"c(13.85373, 48.76199)"
1487,FALSE,FALSE,"c(13.85155, 46.96529)"
1485,TRUE,FALSE,"c(13.81721, 46.79361)"
1653,FALSE,TRUE,"c(13.81721, 46.79361)"
2338,FALSE,TRUE,"c(13.84105, 47.45433)"
2222,TRUE,TRUE,"c(13.83936, 47.55504)"
1486,TRUE,FALSE,"c(13.85472, 46.96502)"
1218,FALSE,FALSE,"c(13.86197, 47.87973)"
2087,FALSE,FALSE,"c(13.85605, 48.75529)"
191,FALSE,TRUE,"c(13.86197, 47.87973)"
2505,TRUE,TRUE,"c(13.87886, 46.55108)"
262,TRUE,TRUE,"c(13.875, 48.775)"
2091,FALSE,TRUE,"c(13.85605, 48.75529)"
2089,FALSE,FALSE,"c(13.85605, 48.75529)"
1656,FALSE,TRUE,"c(13.85472, 46.96502)"
2090,TRUE,FALSE,"c(13.85605, 48.75529)"
2086,TRUE,TRUE,"c(13.85605, 48.75529)"
2088,TRUE,FALSE,"c(13.85605, 48.75529)"
1042,FALSE,TRUE,"c(13.70833, 47.575)"
1041,FALSE,TRUE,"c(13.70833, 47.575)"
578,FALSE,FALSE,"c(13.70833, 47.575)"
576,FALSE,TRUE,"c(13.70833, 47.525)"
2049,FALSE,FALSE,"c(13.70833, 47.575)"
1048,FALSE,FALSE,"c(13.70833, 47.575)"
575,FALSE,TRUE,"c(13.70833, 47.575)"
1047,FALSE,FALSE,"c(13.70833, 47.525)"
587,FALSE,TRUE,"c(13.70833, 47.525)"
1051,FALSE,FALSE,"c(13.70833, 47.575)"
588,FALSE,FALSE,"c(13.70833, 47.525)"
1480,FALSE,TRUE,"c(13.70967, 47.11605)"
1483,TRUE,FALSE,"c(13.74365, 47.06559)"
1651,FALSE,TRUE,"c(13.74365, 47.06559)"
2339,FALSE,TRUE,"c(13.80787, 47.44816)"
1650,TRUE,TRUE,"c(13.74307, 47.06434)"
1648,TRUE,FALSE,"c(13.70967, 47.11605)"
1481,FALSE,FALSE,"c(13.74278, 46.72016)"
1482,FALSE,FALSE,"c(13.74307, 47.06434)"
1649,TRUE,TRUE,"c(13.74278, 46.72016)"
1624,TRUE,FALSE,"c(13.27504, 47.18904)"
1463,FALSE,TRUE,"c(13.27504, 47.18904)"
1203,FALSE,TRUE,"c(13.27543, 47.5849)"
1063,TRUE,TRUE,"c(13.29167, 47.475)"
1062,FALSE,FALSE,"c(13.29167, 47.475)"
1622,TRUE,TRUE,"c(13.27349, 46.69532)"
1460,FALSE,TRUE,"c(13.23945, 46.57275)"
1617,FALSE,FALSE,"c(13.23945, 46.57275)"
1618,TRUE,TRUE,"c(13.24346, 46.57246)"
1462,FALSE,FALSE,"c(13.27349, 46.69532)"
1461,FALSE,FALSE,"c(13.24346, 46.57246)"
1069,TRUE,TRUE,"c(13.29167, 47.475)"
1056,TRUE,FALSE,"c(13.29167, 47.475)"
1061,TRUE,FALSE,"c(13.29167, 47.475)"
1070,FALSE,FALSE,"c(13.29167, 47.475)"
1065,TRUE,TRUE,"c(13.29167, 47.475)"
1067,FALSE,FALSE,"c(13.29167, 47.475)"
1059,FALSE,TRUE,"c(13.29167, 47.475)"
1072,TRUE,TRUE,"c(13.29167, 47.475)"
1064,FALSE,TRUE,"c(13.29167, 47.475)"
1066,FALSE,TRUE,"c(13.29167, 47.475)"
1057,FALSE,TRUE,"c(13.29167, 47.475)"
1060,FALSE,FALSE,"c(13.29167, 47.475)"
2361,TRUE,TRUE,"c(13.23514, 46.98327)"
1454,TRUE,FALSE,"c(13.16782, 47.11461)"
1609,FALSE,FALSE,"c(13.16782, 47.11461)"
1612,TRUE,TRUE,"c(13.16824, 47.11549)"
1602,FALSE,TRUE,"c(13.16988, 46.96542)"
1457,FALSE,FALSE,"c(13.16824, 47.11549)"
1448,TRUE,TRUE,"c(13.16774, 46.96612)"
1246,FALSE,TRUE,"c(13.16703, 46.76816)"
207,FALSE,FALSE,"c(13.16703, 46.76816)"
1608,TRUE,TRUE,"c(13.16727, 47.06675)"
1603,FALSE,FALSE,"c(13.16774, 46.96612)"
1453,FALSE,FALSE,"c(13.16727, 47.06675)"
1447,FALSE,FALSE,"c(13.16988, 46.96542)"
1459,FALSE,TRUE,"c(13.20088, 47.28723)"
1615,TRUE,FALSE,"c(13.20088, 47.28723)"
1199,TRUE,FALSE,"c(13.20203, 47.31276)"
1458,TRUE,TRUE,"c(13.2049, 47.214)"
1616,FALSE,TRUE,"c(13.20203, 47.31276)"
1614,FALSE,TRUE,"c(13.19967, 47.28793)"
1444,TRUE,FALSE,"c(13.16994, 46.79364)"
1599,FALSE,TRUE,"c(13.16994, 46.79364)"
1450,TRUE,FALSE,"c(13.17002, 46.96859)"
1198,TRUE,FALSE,"c(13.19967, 47.28793)"
1605,FALSE,FALSE,"c(13.17002, 46.96859)"
1632,TRUE,TRUE,"c(13.41584, 46.79523)"
2186,TRUE,TRUE,"c(13.41562, 47.51709)"
1472,FALSE,FALSE,"c(13.41584, 46.79523)"
1208,FALSE,TRUE,"c(13.4228, 47.78066)"
2647,FALSE,TRUE,"c(13.42222, 47.89839)"
2174,TRUE,TRUE,"c(13.41428, 47.66014)"
2177,FALSE,FALSE,"c(13.40683, 47.65972)"
2176,FALSE,FALSE,"c(13.40683, 47.65972)"
2190,TRUE,TRUE,"c(13.41203, 47.51517)"
2183,TRUE,TRUE,"c(13.41394, 47.52025)"
2184,TRUE,TRUE,"c(13.41394, 47.52025)"
183,FALSE,FALSE,"c(13.4228, 47.78066)"
2181,TRUE,TRUE,"c(13.44274, 47.53507)"
2167,TRUE,TRUE,"c(13.4393, 47.65493)"
2182,TRUE,TRUE,"c(13.44274, 47.53507)"
1211,FALSE,TRUE,"c(13.45718, 47.85876)"
2204,TRUE,TRUE,"c(13.44606, 47.55872)"
2162,TRUE,TRUE,"c(13.43803, 47.45609)"
1209,FALSE,FALSE,"c(13.42341, 47.78239)"
184,FALSE,TRUE,"c(13.42341, 47.78239)"
2173,FALSE,FALSE,"c(13.42367, 47.66232)"
2161,TRUE,TRUE,"c(13.42591, 47.43689)"
2160,FALSE,FALSE,"c(13.42591, 47.43689)"
1629,FALSE,FALSE,"c(13.38343, 47.38511)"
1467,TRUE,FALSE,"c(13.34854, 46.7188)"
1466,TRUE,FALSE,"c(13.31024, 46.84321)"
1628,FALSE,TRUE,"c(13.34854, 46.7188)"
1206,FALSE,TRUE,"c(13.34918, 46.6966)"
1627,TRUE,FALSE,"c(13.34918, 46.6966)"
1626,FALSE,TRUE,"c(13.31024, 46.84321)"
1068,TRUE,FALSE,"c(13.29167, 47.475)"
1071,FALSE,TRUE,"c(13.29167, 47.475)"
1074,FALSE,FALSE,"c(13.29167, 47.475)"
1058,FALSE,FALSE,"c(13.29167, 47.475)"
1073,TRUE,TRUE,"c(13.29167, 47.475)"
2326,TRUE,TRUE,"c(13.35877, 47.63654)"
2320,TRUE,TRUE,"c(13.38041, 47.65144)"
2323,TRUE,TRUE,"c(13.37769, 47.64251)"
1471,TRUE,TRUE,"c(13.38335, 47.55872)"
1470,TRUE,TRUE,"c(13.38343, 47.38511)"
1630,FALSE,FALSE,"c(13.38335, 47.55872)"
222,TRUE,TRUE,"c(13.375, 47.875)"
2335,FALSE,TRUE,"c(13.36572, 47.63315)"
2334,FALSE,TRUE,"c(13.35947, 47.65664)"
2319,TRUE,TRUE,"c(13.36818, 47.63307)"
220,TRUE,TRUE,"c(13.375, 47.875)"
2322,TRUE,TRUE,"c(13.37027, 47.6336)"
1325,TRUE,FALSE,"c(10.66555, 47.11053)"
1693,FALSE,TRUE,"c(10.66555, 47.11053)"
1692,FALSE,FALSE,"c(10.666, 47.10844)"
2168,TRUE,TRUE,"c(10.68464, 47.11511)"
1324,TRUE,TRUE,"c(10.666, 47.10844)"
1322,TRUE,FALSE,"c(10.63456, 47.08446)"
1318,FALSE,TRUE,"c(10.60404, 46.95764)"
1667,TRUE,FALSE,"c(10.60404, 46.95764)"
1323,TRUE,TRUE,"c(10.62434, 47.18113)"
1688,FALSE,TRUE,"c(10.63456, 47.08446)"
1691,FALSE,FALSE,"c(10.62434, 47.18113)"
2175,TRUE,TRUE,"c(10.69805, 47.44912)"
1713,TRUE,FALSE,"c(10.73491, 47.20982)"
596,FALSE,TRUE,"c(10.70833, 47.475)"
1336,FALSE,TRUE,"c(10.73491, 47.20982)"
1334,TRUE,FALSE,"c(10.73821, 47.13509)"
1709,FALSE,TRUE,"c(10.73821, 47.13509)"
1695,TRUE,FALSE,"c(10.70602, 47.06009)"
1328,TRUE,FALSE,"c(10.69924, 47.18275)"
1700,FALSE,TRUE,"c(10.69924, 47.18275)"
1696,FALSE,FALSE,"c(10.70344, 47.15828)"
1326,FALSE,TRUE,"c(10.70602, 47.06009)"
1327,TRUE,TRUE,"c(10.70344, 47.15828)"
1319,FALSE,TRUE,"c(10.59488, 47.10564)"
1654,TRUE,FALSE,"c(10.48331, 47.13055)"
1311,FALSE,TRUE,"c(10.48331, 47.13055)"
1310,TRUE,TRUE,"c(10.486, 47.12909)"
1655,FALSE,TRUE,"c(10.48612, 47.13085)"
1652,FALSE,FALSE,"c(10.486, 47.12909)"
1306,FALSE,TRUE,"c(10.43426, 47.35209)"
1305,TRUE,FALSE,"c(10.41068, 47.12857)"
1640,FALSE,TRUE,"c(10.41068, 47.12857)"
1639,TRUE,FALSE,"c(10.41294, 47.12559)"
1644,TRUE,FALSE,"c(10.43426, 47.35209)"
1304,FALSE,TRUE,"c(10.41294, 47.12559)"
1312,TRUE,FALSE,"c(10.48612, 47.13085)"
1676,TRUE,FALSE,"c(10.58868, 47.20632)"
1665,FALSE,TRUE,"c(10.55822, 47.12948)"
1320,FALSE,TRUE,"c(10.58868, 47.20632)"
1672,TRUE,FALSE,"c(10.59488, 47.10564)"
80062,TRUE,TRUE,"c(10.589686, 47.132772)"
1317,TRUE,FALSE,"c(10.55822, 47.12948)"
1309,TRUE,TRUE,"c(10.4928, 46.93112)"
1646,FALSE,FALSE,"c(10.4928, 46.93112)"
1645,TRUE,TRUE,"c(10.49654, 46.93108)"
1315,TRUE,TRUE,"c(10.52895, 46.98076)"
1308,FALSE,FALSE,"c(10.49654, 46.93108)"
1727,TRUE,TRUE,"c(11.20432, 47.19358)"
1352,FALSE,FALSE,"c(11.20432, 47.19358)"
1353,TRUE,FALSE,"c(11.20466, 47.19495)"
1354,FALSE,FALSE,"c(11.20792, 47.21915)"
1728,FALSE,TRUE,"c(11.20466, 47.19495)"
1731,FALSE,FALSE,"c(11.20265, 47.24508)"
1350,FALSE,TRUE,"c(11.12676, 47.34234)"
1725,TRUE,FALSE,"c(11.12676, 47.34234)"
1182,TRUE,TRUE,"c(11.16281, 47.34338)"
1355,TRUE,TRUE,"c(11.20265, 47.24508)"
1181,TRUE,TRUE,"c(11.16565, 47.34155)"
1730,TRUE,TRUE,"c(11.20792, 47.21915)"
1734,FALSE,FALSE,"c(11.35481, 47.17233)"
1356,TRUE,TRUE,"c(11.32335, 47.07337)"
1360,TRUE,TRUE,"c(11.35481, 47.17233)"
1736,TRUE,FALSE,"c(11.38774, 47.1985)"
1362,FALSE,TRUE,"c(11.38774, 47.1985)"
1732,FALSE,FALSE,"c(11.32335, 47.07337)"
1351,FALSE,FALSE,"c(11.20909, 47.19304)"
1726,TRUE,TRUE,"c(11.20909, 47.19304)"
1358,TRUE,TRUE,"c(11.31819, 47.12235)"
1357,FALSE,TRUE,"c(11.31868, 47.12185)"
1733,TRUE,FALSE,"c(11.31868, 47.12185)"
2170,TRUE,FALSE,"c(11.10686, 47.2004)"
1544,TRUE,TRUE,"c(10.79167, 47.475)"
1807,TRUE,TRUE,"c(10.79167, 47.375)"
1180,TRUE,TRUE,"c(10.79517, 47.45609)"
1809,TRUE,TRUE,"c(10.875, 47.375)"
1808,TRUE,TRUE,"c(10.875, 47.375)"
1330,FALSE,FALSE,"c(10.74508, 46.98634)"
1706,FALSE,TRUE,"c(10.74261, 47.03567)"
1333,TRUE,FALSE,"c(10.74261, 47.03567)"
1705,TRUE,TRUE,"c(10.74488, 46.98794)"
1704,TRUE,TRUE,"c(10.74508, 46.98634)"
1331,FALSE,FALSE,"c(10.74488, 46.98794)"
1720,FALSE,FALSE,"c(10.94879, 47.26293)"
1723,FALSE,TRUE,"c(11.05343, 47.36319)"
1347,TRUE,FALSE,"c(11.05343, 47.36319)"
2171,TRUE,TRUE,"c(11.10633, 47.20102)"
2169,TRUE,TRUE,"c(11.10686, 47.2004)"
2172,FALSE,TRUE,"c(11.10633, 47.20102)"
1722,FALSE,TRUE,"c(11.03294, 47.06699)"
1344,FALSE,FALSE,"c(10.95096, 47.26311)"
1343,TRUE,TRUE,"c(10.94879, 47.26293)"
1721,TRUE,FALSE,"c(10.95096, 47.26311)"
1346,TRUE,FALSE,"c(11.03294, 47.06699)"
963,FALSE,TRUE,"c(10.95833, 47.275)"
2458,FALSE,FALSE,"c(9.875, 47.025)"
2452,FALSE,TRUE,"c(9.875, 47.025)"
2460,FALSE,FALSE,"c(9.875, 47.025)"
2450,FALSE,FALSE,"c(9.875, 47.025)"
2455,FALSE,TRUE,"c(9.875, 47.025)"
164,FALSE,TRUE,"c(9.87077, 47.11225)"
2084,TRUE,TRUE,"c(9.83391, 47.39017)"
1729,FALSE,FALSE,"c(9.81527, 47.40869)"
1174,FALSE,FALSE,"c(9.87077, 47.11225)"
2439,TRUE,TRUE,"c(9.86426, 47.11891)"
2453,FALSE,FALSE,"c(9.875, 47.025)"
2448,FALSE,FALSE,"c(9.875, 47.025)"
2451,FALSE,FALSE,"c(9.875, 47.025)"
1744,FALSE,FALSE,"c(9.91225, 46.98854)"
2445,TRUE,TRUE,"c(9.91328, 47.04702)"
1283,TRUE,TRUE,"c(9.91225, 46.98854)"
2454,FALSE,FALSE,"c(9.875, 47.025)"
2449,FALSE,TRUE,"c(9.875, 47.025)"
2447,FALSE,FALSE,"c(9.875, 47.025)"
2456,FALSE,FALSE,"c(9.875, 47.025)"
2457,FALSE,FALSE,"c(9.875, 47.025)"
2459,FALSE,TRUE,"c(9.875, 47.025)"
1282,TRUE,TRUE,"c(9.81527, 47.40869)"
1038,TRUE,TRUE,"c(9.70833, 47.175)"
719,FALSE,TRUE,"c(9.70833, 47.325)"
424,TRUE,TRUE,"c(9.70833, 47.175)"
721,FALSE,TRUE,"c(9.70833, 47.325)"
718,FALSE,TRUE,"c(9.70833, 47.325)"
405,TRUE,TRUE,"c(9.70833, 47.175)"
1036,TRUE,TRUE,"c(9.70833, 47.175)"
1039,FALSE,TRUE,"c(9.70833, 47.175)"
410,TRUE,TRUE,"c(9.70833, 47.175)"
409,TRUE,TRUE,"c(9.70833, 47.175)"
1037,FALSE,FALSE,"c(9.70833, 47.175)"
422,FALSE,TRUE,"c(9.70833, 47.175)"
716,FALSE,TRUE,"c(9.79167, 47.525)"
2082,TRUE,TRUE,"c(9.78192, 47.3538)"
2441,TRUE,TRUE,"c(9.79167, 47.075)"
713,TRUE,TRUE,"c(9.79167, 47.575)"
395,FALSE,TRUE,"c(9.79167, 47.325)"
1623,TRUE,TRUE,"c(9.75241, 47.23159)"
1737,FALSE,FALSE,"c(9.72885, 47.08407)"
421,TRUE,TRUE,"c(9.70833, 47.175)"
1279,TRUE,TRUE,"c(9.72885, 47.08407)"
1280,FALSE,FALSE,"c(9.75241, 47.23159)"
1281,TRUE,TRUE,"c(9.75197, 47.2307)"
1296,FALSE,FALSE,"c(10.30929, 47.00055)"
1293,TRUE,FALSE,"c(10.26776, 47.12251)"
1625,TRUE,TRUE,"c(10.30929, 47.00055)"
